classifier;balancing;embedding;accuracy;precision;recall;f1;tp;tn;fp;fn;auroc_art;auroc_gaming;auroc_memberships;auroc_music;auroc_pfps;auroc_photography;auroc_virtual-worlds;cm_path
kNN;unbalanced;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5508100147275405;0,5791522787781693;0,5533874821134048;0,5528447608304228;374;3769;305;305;0,7615544041450777;0,8633008148314271;0,8229641303230669;0,9253318785233678;0,7577633851468049;0,8525589237416137;0,8278929343907715;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_unbalanced_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;undersampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,540500736377025;0,5715587465561065;0,5436614004295645;0,5428040242481236;367;3762;312;312;0,7546459412780657;0,8684589220303507;0,8138511082942204;0,9228496090198218;0,766727115716753;0,8564315571323193;0,824468276856525;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_undersampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;oversampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5316642120765832;0,5510064161755193;0,5350167924886063;0,5301707658233614;361;3756;318;318;0,7656390328151986;0,8656929804888989;0,8075730583438967;0,9179759956355701;0,7506217616580311;0,8480979310829322;0,827442321557318;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_oversampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;smote;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5478645066273933;0,5648345601336351;0,551944630525653;0,5429400856315321;372;3767;307;307;0,7583592400690846;0,8718789713687674;0,8097314056665182;0,913566102927805;0,7474956822107081;0,8459201236432611;0,838914924297044;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_smote_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;unbalanced;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6421207658321061;0,6631412678036555;0,6418405646109571;0,6479696019873484;436;3831;243;243;0,8264680483592399;0,9168722434028557;0,880134639761554;0,9383160574649937;0,8948531951640759;0,946749095507394;0,8809120403749099;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_unbalanced_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;undersampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6362297496318114;0,6520034852706675;0,6365675577861192;0,6414668276702012;432;3827;247;247;0,826139896373057;0,9167414218434626;0,8788499092123746;0,9374249863611565;0,8924352331606218;0,9450806140011943;0,878731074260995;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_undersampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;oversampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6421207658321061;0,6611436078951166;0,6419590513714023;0,6476447027148051;436;3831;243;243;0,8255008635578583;0,9163302683710847;0,8752869231559834;0,9364429896344789;0,8957340241796201;0,945045488074748;0,8799567411679885;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_oversampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;smote;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6435935198821797;0,664757110826514;0,6433352353537481;0,6493234827841977;437;3832;242;242;0,8283678756476685;0,9157509157509158;0,875321182637295;0,9378250591016548;0,8950259067357511;0,9450103621483017;0,8822458543619321;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_smote_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;unbalanced;raw_paraphrase-multilingual-MiniLM-L12-v2;0,35051546391752575;0,3561737846788697;0,3518874321358563;0,35348790482096676;238;3633;441;441;0,5757426597582038;0,608712715855573;0,6085511665353387;0,7462720494635389;0,5793696027633852;0,6695967543643964;0,5893565248738284;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_unbalanced_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;undersampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,33726067746686306;0,3369707846333233;0,33942873716421235;0,33719558443349046;229;3624;450;450;0,5460449050086355;0,609497645211931;0,5861797252389599;0,7478450627386798;0,5790500863557859;0,6686746987951807;0,5872296322999279;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_undersampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;oversampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,35198821796759944;0,35418197586652983;0,3534441182542273;0,35333219327361026;239;3634;440;440;0,6043436960276338;0,6278126635269493;0,617929699544349;0,7566557555919258;0,5378238341968912;0,6746373248094418;0,5698179524152849;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_oversampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;smote;raw_paraphrase-multilingual-MiniLM-L12-v2;0,35198821796759944;0,35537031026070737;0,35331089749733485;0,35402600724501976;239;3634;440;440;0,5704576856649396;0,6387362637362638;0,6157713522217274;0,7297690489179851;0,5888687392055268;0,6848414064420949;0,5589671953857247;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_smote_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;unbalanced;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5920471281296024;0,6002257928390625;0,5938692404673542;0,5957124947026299;402;3797;277;277;0,7683592400690846;0,8910910518053375;0,8629535098838603;0,9110747408619749;0,8297150259067357;0,9112631283150092;0,8144646719538572;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_unbalanced_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;undersampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5979381443298969;0,599290272159628;0,6001189504940101;0,5975597231474378;406;3801;273;273;0,7793091537132989;0,874196381849443;0,8530268251738669;0,9257228587015821;0,8268393782383419;0,9276405915206014;0,8469808940158613;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_undersampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;oversampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5832106038291606;0,5897584140059868;0,5849123343025581;0,5856153737021872;396;3791;283;283;0,7672020725388601;0,8717294610151752;0,8653688033163178;0,9415984724495362;0,8245423143350605;0,9234518247918789;0,8363103821196828;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_oversampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;smote;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6156111929307806;0,6203554442040508;0,6175589600489605;0,6171234512311631;418;3813;261;261;0,755509499136442;0,901379233011886;0,8568981465620611;0,9237588652482269;0,8169257340241797;0,9274034915170888;0,8422224224945924;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_smote_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;unbalanced;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5920471281296024;0,6035919628278869;0,5943294220071842;0,5980394464213337;402;3797;277;277;0,7894214162348877;0,9037900874635568;0,8476223919969853;0,9282233133296963;0,8470293609671848;0,9205802803048931;0,8348053352559481;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_unbalanced_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;undersampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5802650957290133;0,5880783882182742;0,5822040576030488;0,5842364812634152;394;3789;285;285;0,77933506044905;0,8986506690588323;0,8554678132173078;0,930132751409347;0,847098445595855;0,9311883100916787;0,8370764239365537;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_undersampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;oversampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5905743740795287;0,6020341383599478;0,5929008505786129;0,5965780152823629;401;3796;278;278;0,7890414507772021;0,9034910667563729;0,8475367432937065;0,92818694308056;0,8472366148531951;0,9204222136358846;0,83430064888248;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_oversampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;smote;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5920471281296024;0,603343515875627;0,5943294220071842;0,5978951727247964;402;3797;277;277;0,7893177892918825;0,9039582866113478;0,8475538730343622;0,9283506092016731;0,8472711571675303;0,9201587691875373;0,8354181687094449;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_smote_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;unbalanced;stopwords_all-MiniLM-L6-v2;0,5832106038291606;0,6145352590552624;0,5839431547240425;0,5903409633362706;396;3791;283;283;0,8179101899827288;0,7949278612543919;0,8309465894686353;0,9143026004728133;0,7931433506044905;0,8985563244230566;0,8968186733958182;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_unbalanced_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
kNN;undersampling;stopwords_all-MiniLM-L6-v2;0,5773195876288659;0,6091020825756808;0,5785384337417993;0,5833366013201994;392;3787;287;287;0,8069775474956823;0,8035714285714287;0,8411473500291206;0,9144208037825059;0,7856908462867012;0,9028943763391759;0,89021268925739;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_undersampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
kNN;oversampling;stopwords_all-MiniLM-L6-v2;0,5758468335787923;0,5977145681130088;0,5767757495900614;0,5806534204766797;391;3786;288;288;0,8041450777202073;0,782742767436645;0,8142108328479906;0,9136570285506457;0,7884455958549224;0,8936826021286313;0,8918799567411679;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_oversampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
kNN;smote;stopwords_all-MiniLM-L6-v2;0,5655375552282769;0,5887299331300728;0,5686318558398205;0,5644085410771764;384;3779;295;295;0,7801295336787565;0,8119626971667787;0,8122837370242215;0,9263775231860338;0,7853108808290155;0,9109294320137694;0,894844989185292;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_smote_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
SVM;unbalanced;stopwords_all-MiniLM-L6-v2;0,6774668630338734;0,6965047659468162;0,6773717783841811;0,6828818564861;460;3855;219;219;0,8749395509499136;0,9045002616431188;0,8823443763061426;0,9477450445535552;0,8967702936096718;0,9694755699181566;0,905173035328046;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_unbalanced_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
SVM;undersampling;stopwords_all-MiniLM-L6-v2;0,6701030927835051;0,6828463419650745;0,6705886581655959;0,6744778599142842;455;3850;224;224;0,8775820379965458;0,9028930253420049;0,8897444242694166;0,9508001454809965;0,8974784110535405;0,9709508588289015;0,9012436914203317;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_undersampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
SVM;oversampling;stopwords_all-MiniLM-L6-v2;0,6745213549337261;0,6919938519659313;0,674590810689992;0,6796414621409846;458;3853;221;221;0,8736442141623488;0,9062756970920236;0,8799290828736853;0,9483269685397345;0,8981347150259068;0,9690013699111314;0,9043078586878154;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_oversampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
SVM;smote;stopwords_all-MiniLM-L6-v2;0,678939617083947;0,6977661905424624;0,6790168250668218;0,6846297392420101;461;3856;218;218;0,8750431778929187;0,9063691410630187;0,8795864880605707;0,9485270049099837;0,897944732297064;0,9690716217640241;0,9026135544340302;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_smote_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
DTree;unbalanced;stopwords_all-MiniLM-L6-v2;0,33136966126656847;0,3345980847134848;0,3324414396570478;0,33285124303973646;225;3620;454;454;0,5582383419689119;0,6087781266352694;0,5795248209942101;0,6519549008910711;0,5617789291882557;0,6822596508482911;0,6330209084354722;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_unbalanced_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
DTree;undersampling;stopwords_all-MiniLM-L6-v2;0,3387334315169367;0,34085452131430527;0,339997046278275;0,34015870716659363;230;3625;449;449;0,5895768566493955;0,5985740450026165;0,5614872040837302;0,6969267139479906;0,5914594127806564;0,6686746987951807;0,6152307137707282;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_undersampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
DTree;oversampling;stopwords_all-MiniLM-L6-v2;0,3446244477172312;0,3476394240638723;0,34570135709601263;0,34581006597225683;234;3629;445;445;0,5801640759930916;0,619309262166405;0,6114632224468122;0,6707583196944898;0,5554145077720207;0,6686132284238997;0,624729632299928;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_oversampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
DTree;smote;stopwords_all-MiniLM-L6-v2;0,32547864506627394;0,32849956536666175;0,3258524877902122;0,32622739653030947;221;3616;458;458;0,634887737478411;0,5825484039769754;0,593125835074857;0,6459174395344608;0,5333246977547496;0,6423039095156134;0,6253875270367699;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_smote_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
RF;unbalanced;stopwords_all-MiniLM-L6-v2;0,6170839469808542;0,620505155986856;0,6173771757704399;0,6167003304464023;419;3814;260;260;0,8006822107081174;0,8746075353218211;0,8565041625269793;0,909501727586834;0,8312953367875647;0,9377919842635849;0,8484859408795962;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_unbalanced_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
RF;undersampling;stopwords_all-MiniLM-L6-v2;0,5949926362297496;0,5993973612748746;0,5960657411030409;0,5953897322554393;404;3799;275;275;0,8265198618307427;0,8837276668909323;0,8440508410702663;0,9170576468448809;0,7809326424870466;0,936773332396642;0,8552992069214133;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_undersampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
RF;oversampling;stopwords_all-MiniLM-L6-v2;0,5964653902798233;0,6005602045086589;0,5979027118658979;0,5959749743933361;405;3800;274;274;0,8144559585492228;0,8717388054122748;0,8607609030799274;0,9090743771594835;0,7711312607944733;0,9398380694790825;0,8497837058399423;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_oversampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
RF;smote;stopwords_all-MiniLM-L6-v2;0,6200294550810015;0,6254657883370756;0,6205145217892326;0,6198069005868349;421;3816;258;258;0,7862003454231433;0,8642352545413771;0,8658398711843502;0,9148390616475721;0,8233851468048359;0,9354824545997401;0,8564167267483778;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_smote_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;unbalanced;stopwords_all-MiniLM-L6-v2;0,5949926362297496;0,6008569288586504;0,5957414943922789;0,5978796077504095;404;3799;275;275;0,845768566493955;0,858656649472976;0,8471427592586248;0,9411074740861974;0,829965457685665;0,9413221398714391;0,8586157173756309;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_unbalanced_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;undersampling;stopwords_all-MiniLM-L6-v2;0,6067746686303387;0,6118498908048757;0,6072373422972376;0,6091653800544629;412;3807;267;267;0,8441968911917099;0,8516296628541526;0,8660026037205798;0,9457810511002;0,8337305699481865;0,9528961326354983;0,8654830569574622;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_undersampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;oversampling;stopwords_all-MiniLM-L6-v2;0,593519882179676;0,5990686802266543;0,5943129229637075;0,5962671817623766;403;3798;276;276;0,8460794473229706;0,8575913882036331;0,8467830347048545;0,9409438079650846;0,8296200345423144;0,9410762583863149;0,8590843547224224;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_oversampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;smote;stopwords_all-MiniLM-L6-v2;0,5964653902798233;0,6011581113514594;0,5973113531049947;0,5989356001417637;405;3800;274;274;0,8455094991364421;0,8586379606787771;0,8478108191441981;0,9410347335879251;0,8299481865284973;0,9415153324668937;0,8584895457822639;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_smote_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
kNN;unbalanced;stopwords_lemmatization_all-MiniLM-L6-v2;0,572901325478645;0,6059872803387755;0,5741173183806204;0,5795598628624409;389;3784;290;290;0,7927202072538859;0,7788368094490543;0,8215680564596253;0,9247226768503364;0,7768652849740934;0,9199743580736942;0,8945295602018746;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_unbalanced_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;undersampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,5832106038291606;0,6154524089182922;0,5847116220361486;0,5897354395935513;396;3791;283;283;0,7818998272884282;0,7884895716528371;0,8305183459522423;0,9254955446444809;0,7820811744386873;0,9248041729600618;0,8922855082912761;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_undersampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;oversampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,5714285714285714;0,5959294040603663;0,5726500546893549;0,5755149641199593;388;3783;291;291;0,7932383419689119;0,7747906855049711;0,8133629106855322;0,9242134933624294;0,7746804835924007;0,9207295654922899;0,8886625811103099;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_oversampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;smote;stopwords_lemmatization_all-MiniLM-L6-v2;0,5625920471281296;0,5943911794494914;0,5658781894957425;0,5614630630179416;382;3777;297;297;0,7901813471502591;0,8073652537938252;0,8001987049916065;0,9347881432987817;0,7768652849740934;0,9067055393586005;0,8869051910598413;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_smote_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;unbalanced;stopwords_lemmatization_all-MiniLM-L6-v2;0,678939617083947;0,6979241558057653;0,678954447606085;0,68471337244714;461;3856;218;218;0,8753454231433506;0,9042012409359348;0,8792867175990956;0,9489088925259138;0,895077720207254;0,969176999543363;0,9063085796683489;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_unbalanced_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;undersampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,6686303387334315;0,6837463822950797;0,6696263814041677;0,6738870892096135;454;3849;225;225;0,8786269430051812;0,902182851162443;0,8848196238308952;0,9524186215675577;0,8948877374784111;0,9704766588218764;0,9023792357606343;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_undersampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;oversampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,678939617083947;0,6957137117144425;0,6791139475846354;0,6842217095273828;461;3856;218;218;0,8738428324697755;0,9056776556776556;0,8758093802459831;0,9492362247681397;0,895924006908463;0,9690540588008009;0,9058219178082192;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_oversampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;smote;stopwords_lemmatization_all-MiniLM-L6-v2;0,6774668630338734;0,6949317353911451;0,6775919754917333;0,6829470978875503;460;3855;219;219;0,8751727115716752;0,9067802945353967;0,8753468772482785;0,9491271140207311;0,8950777202072538;0,9689135550950155;0,9040374909877433;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/SVM_smote_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;unbalanced;stopwords_lemmatization_all-MiniLM-L6-v2;0,33578792341678937;0,3405087389756992;0,33738648617284384;0,33868772873312764;228;3623;451;451;0,5812089810017271;0,6112637362637363;0,5918496693960054;0,7152027641389344;0,5214162348877375;0,6576100319645931;0,6221881759192501;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_unbalanced_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;undersampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,3181148748159057;0,31724077073036006;0,31961180637011627;0,3180603327927228;216;3611;463;463;0,582754749568221;0,6032182103610675;0,5609219226420913;0,6768685215493727;0,5402331606217616;0,6490041799852472;0,6067862292718097;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_undersampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;oversampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,3269513991163476;0,3312666897023662;0,32755991511631855;0,3284644091660948;222;3617;457;457;0,599006908462867;0,5803898482469911;0,5572732878824215;0,6648208765230043;0,5435060449050086;0,6967051880993361;0,6190158615717375;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_oversampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;smote;stopwords_lemmatization_all-MiniLM-L6-v2;0,29896907216494845;0,3010262209912437;0,3003083513911971;0,2999098081629787;203;3598;476;476;0,5824611398963732;0,5782312925170067;0,5501558806399671;0,665493726132024;0,5152331606217616;0,65330710597492;0,6042087238644557;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/DTree_smote_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;unbalanced;stopwords_lemmatization_all-MiniLM-L6-v2;0,6244477172312224;0,6324275865335968;0,6249160740091616;0,6268834433540315;424;3819;255;255;0,8109844559585493;0,8460884353741496;0,8584740827023879;0,9330514639025278;0,8121157167530223;0,9405757139344549;0,859652126892574;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_unbalanced_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;undersampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,605301914580265;0,6025366668276037;0,607956369842631;0,6024124375281542;411;3806;268;268;0,7984283246977547;0,8609834043507514;0,8442649628284629;0,9413984360792871;0,7725647668393782;0,9417085250623486;0,8544881038211967;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_undersampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;oversampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,6200294550810015;0,6273015510532173;0,6209642148942135;0,6223430917893295;421;3816;258;258;0,816286701208981;0,8732712865365927;0,8464404398917401;0,9468266957628659;0,7992918825561314;0,9350785064456075;0,8622837058399423;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_oversampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;smote;stopwords_lemmatization_all-MiniLM-L6-v2;0,6170839469808542;0,6182016721359103;0,6177308381331229;0,6161427789049462;419;3814;260;260;0,7974265975820379;0,8657864244598937;0,8426975915584638;0,9071194762684124;0,8109240069084629;0,9411552917208191;0,86085075702956;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/RF_smote_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;unbalanced;stopwords_lemmatization_all-MiniLM-L6-v2;0,6038291605301914;0,6097764510443764;0,6044560634166913;0,6065689223117844;410;3805;269;269;0,8470379965457686;0,8614225910144278;0,8442050087361678;0,9464357155846519;0,8264766839378237;0,9338930064280446;0,8683489545782263;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_unbalanced_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;undersampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,6023564064801178;0,6073553645391164;0,6030920493198575;0,6048562957237357;409;3804;270;270;0,8471588946459413;0,8519847499439336;0,8608551166535339;0,9517275868339697;0,829706390328152;0,947311110330535;0,8709625090122567;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_undersampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;oversampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,6023564064801178;0,6087248318424273;0,6030484393429795;0,6054084566307052;409;3804;270;270;0,8472279792746114;0,8601704418030949;0,8437596354791188;0,9459447172213129;0,826321243523316;0,9339281323544908;0,8686733958183129;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_oversampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;smote;stopwords_lemmatization_all-MiniLM-L6-v2;0,5979381443298969;0,6045468717882775;0,5986505922920714;0,6010844334346126;406;3801;273;273;0,8468825561312608;0,8613665246318307;0,8441364897735448;0,9468721585742862;0,8264075993091536;0,933945695317714;0,8684571016582552;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/LogReg_smote_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;unbalanced;stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5346097201767305;0,5658889094385696;0,5373098421541205;0,5415369905752485;363;3758;316;316;0,7776165803108808;0,8231012185093818;0,7801911679057179;0,9170121840334606;0,7416839378238341;0,8680406758228247;0,8328226387887526;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_unbalanced_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;undersampling;stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5213549337260678;0,5588907255355874;0,5246222751242621;0,5297575167546533;354;3749;325;325;0,7648618307426598;0,826605367421694;0,775480489225393;0,9160120021822149;0,7435924006908462;0,8714830166145633;0,8260093727469358;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_undersampling_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;oversampling;stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,524300441826215;0,5474324333650106;0,5277074240638091;0,529156070110669;356;3751;323;323;0,7793523316062176;0,8204100321447261;0,7774846688821131;0,916012002182215;0,7389464594127806;0,8602602831149673;0,8322999279019466;C:/Users/samue/Downloads/NFT25/final_novo/only_emb/confusion_matrices/kNN_oversampling_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
