classifier;balancing;embedding;accuracy;precision;recall;f1;tp;tn;fp;fn;auroc_art;auroc_gaming;auroc_memberships;auroc_music;auroc_pfps;auroc_photography;auroc_virtual-worlds;cm_path
kNN;unbalanced;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5463917525773195;0,5700378728069476;0,5488665262584208;0,545053811227279;371;3766;308;308;0,7601640759930914;0,8738693279509606;0,8195895714138888;0,9230860156392071;0,7535146804835924;0,8516280866907865;0,8099855803893294;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_unbalanced_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;undersampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5434462444771723;0,5735296551999662;0,5462081137475129;0,5431566344583282;369;3764;310;310;0,7514248704663213;0,8717574942064739;0,8156154715817603;0,9209674486270231;0,758203799654577;0,8554568126734343;0,8125360490266762;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_undersampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;oversampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5375552282768777;0,5583867897021864;0,5407291753039115;0,5348423044622722;365;3760;314;314;0,7648013816925734;0,8752336099274876;0,8123008667648771;0,9219312602291325;0,7464766839378238;0,8480979310829322;0,8122837058399422;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_oversampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;smote;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5434462444771723;0,5603647957893034;0,5472797739432893;0,539125564389109;369;3764;310;310;0,7651899827288428;0,8759998504896465;0,8048322998389804;0,9285961083833424;0,7498272884283246;0,8534107274579368;0,8245313626532084;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_smote_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;unbalanced;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6480117820324006;0,6695978052852997;0,6474604624678831;0,6537514558779136;440;3835;239;239;0,829671848013817;0,9143866337743889;0,8830038713213882;0,9384433533369704;0,9038687392055268;0,9495416066598756;0,8811103100216293;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_unbalanced_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;undersampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6435935198821797;0,6586757997666509;0,6441342767814098;0,6486937281645798;437;3832;242;242;0,8289464594127807;0,9153771398669358;0,8825584980643393;0,9374977268594289;0,9021243523316061;0,9480136288594612;0,8789113193943763;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_undersampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;oversampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6480117820324006;0,6693516190501235;0,6476910819935223;0,6540366789941743;440;3835;239;239;0,8285837651122625;0,9138446587426179;0,8787899551200795;0,9370067284960902;0,9043350604490501;0,9477150584846676;0,8802271088680605;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_oversampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
SVM;smote;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6494845360824743;0,6708332399993159;0,649030321180599;0,6552759280014916;441;3836;238;238;0,8315371329879102;0,9135269492412349;0,8785330090102437;0,938188761593017;0,9036442141623489;0,948224384418139;0,8813626532083634;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_smote_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;unbalanced;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5581737849779087;0,5542349726104884;0,5588295391179365;0,5556366525144834;379;3774;300;300;0,68286701208981;0,7030350601779173;0,6373205659666312;0,8000636479359885;0,8458203799654577;0,7913080895008605;0,7378514780100937;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_unbalanced_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;undersampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,561119293078056;0,5672317977439741;0,5607252691753909;0,5629480912182142;381;3776;298;298;0,6607772020725389;0,6840659340659341;0,6708691630408715;0,8092744135297327;0,8468652849740933;0,8253626751905582;0,7092195385724585;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_undersampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;oversampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5154639175257731;0,5123266201064168;0,515119837940809;0,5135455950216534;350;3745;329;329;0,6516407599309153;0,6527341705913134;0,6379458015005652;0,7796417530460084;0,8215025906735751;0,786206048684534;0,6906092285508291;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_oversampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
DTree;smote;raw_paraphrase-multilingual-MiniLM-L12-v2;0,5508100147275405;0,5494647120602061;0,5498581047151516;0,5491083861809207;374;3769;305;305;0,695958549222798;0,6350078492935637;0,6766847099934906;0,822004000727405;0,8032297063903282;0,8126383083353823;0,7169250180245132;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_smote_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;unbalanced;raw_paraphrase-multilingual-MiniLM-L12-v2;0,7304860088365243;0,7336761800705037;0,7296959291058248;0,7290446003571196;496;3891;183;183;0,8839896373056995;0,9082380204829185;0,9257340093870978;0,9704855428259682;0,9653108808290154;0,9783975552355194;0,9065609228550829;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_unbalanced_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;undersampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,7260677466863034;0,7292289773725846;0,726041914373017;0,7220392585904022;493;3888;186;186;0,8808376511226251;0,9157509157509156;0,9183596560348076;0,9584288052373159;0,9623316062176166;0,9876268924092874;0,9015861571737562;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_undersampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;oversampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,7555228276877761;0,7618785402459001;0,7553794893011406;0,7537304315307337;513;3908;166;166;0,8830915371329878;0,9319634447185468;0,9205608277090684;0,9613566102927806;0,9593436960276339;0,9794337700656855;0,8985400144196106;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_oversampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
RF;smote;raw_paraphrase-multilingual-MiniLM-L12-v2;0,7569955817378498;0,764496024348842;0,7573199409284498;0,7542359030520104;514;3909;165;165;0,8817789291882555;0,9270202586529117;0,9264363287539826;0,9699854519003455;0,96646804835924;0,9835347219782922;0,9129235760634462;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_smote_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;unbalanced;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6126656848306333;0,6241959240515945;0,6139286563490033;0,6177621193854189;416;3811;263;263;0,8013471502590674;0,9039022202287508;0,8580115797046833;0,9344608110565558;0,8730569948186528;0,9348062805156486;0,8351478010093727;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_unbalanced_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;undersampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,593519882179676;0,6025462442987454;0,5953076962090219;0,5976110209287494;403;3798;276;276;0,7937651122625216;0,8964640801375496;0,8653773681866458;0,9348972540461902;0,8737305699481865;0,9418139028416874;0,8344268204758473;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_undersampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;oversampling;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6111929307805597;0,6226860977285656;0,6126322835488711;0,6163645386843907;415;3810;264;264;0,8014507772020726;0,9043133737011289;0,8579259310014047;0,9341516639388979;0,8730742659758204;0,9348765323685412;0,8351297764960346;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_oversampling_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
LogReg;smote;raw_paraphrase-multilingual-MiniLM-L12-v2;0,6156111929307806;0,6275670036490099;0,6171053185697044;0,6210645735425029;418;3813;261;261;0,8010708117443869;0,9044441952605218;0,8577546335948475;0,9344789961811237;0,8733851468048359;0,9343672064350697;0,8356164383561644;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_smote_raw_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;unbalanced;stopwords_all-MiniLM-L6-v2;0,5773195876288659;0,6083577963462898;0,5782775003881625;0,5832910860105311;392;3787;287;287;0,7999136442141623;0,7950773716079838;0,8404450306622357;0,9232133115111838;0,7952072538860104;0,9036759282026064;0,906191420331651;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_unbalanced_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
kNN;undersampling;stopwords_all-MiniLM-L6-v2;0,5802650957290133;0,6081014470301748;0,5816898377503674;0,5845600752035717;394;3789;285;285;0,7823316062176167;0,8060103162143979;0,8361283360169927;0,9229950900163666;0,7913903281519862;0,9079349467842214;0,8990717375630857;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_undersampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
kNN;oversampling;stopwords_all-MiniLM-L6-v2;0,5787923416789397;0,6018749758668854;0,5795721257208698;0,5829060617916768;393;3788;286;286;0,8015198618307426;0,7905546834118262;0,8283257391483093;0,9229314420803783;0,7928065630397236;0,9042818504338052;0,9005407354001442;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_oversampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
kNN;smote;stopwords_all-MiniLM-L6-v2;0,5640648011782032;0,5898476933854192;0,5671654239100284;0,5590640664570875;383;3778;296;296;0,7866753022452505;0,7991608731404649;0,8172171023330705;0,931696672122204;0,7789810017271157;0,9158909691243107;0,8849765681326602;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_smote_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
SVM;unbalanced;stopwords_all-MiniLM-L6-v2;0,6804123711340206;0,6987458748974918;0,6803410540065179;0,685711008193976;462;3857;217;217;0,8768221070811745;0,9027995813710099;0,8876631607797457;0,9487179487179488;0,9068566493955096;0,970880606976009;0,904776496034607;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_unbalanced_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
SVM;undersampling;stopwords_all-MiniLM-L6-v2;0,6774668630338734;0,6891213473865434;0,6779594001736383;0,6817421027662579;460;3855;219;219;0,8788773747841105;0,9010802123047021;0,8947034841892494;0,9519003455173668;0,9063212435233161;0,9720748884751835;0,9008832011535689;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_undersampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
SVM;oversampling;stopwords_all-MiniLM-L6-v2;0,678939617083947;0,696110131206027;0,6790178122598507;0,6841312455785186;461;3856;218;218;0,8756131260794474;0,9047992823503028;0,8846825859056494;0,9494089834515367;0,9075474956822107;0,9703712810425374;0,903478731074261;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_oversampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
SVM;smote;stopwords_all-MiniLM-L6-v2;0,6745213549337261;0,6935665349651747;0,6743811385192126;0,6800345041929352;458;3853;221;221;0,8765457685664939;0,9052665022052777;0,8843228613518792;0,9492089470812874;0,9076511226252159;0,9701253995574133;0,90155010814708;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_smote_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
DTree;unbalanced;stopwords_all-MiniLM-L6-v2;0,48748159057437407;0,4900180422573342;0,48684639120563034;0,48762604345883365;331;3726;348;348;0,6957772020725388;0,626046572475144;0,6379458015005652;0,7849609019821786;0,7432297063903281;0,7921686746987951;0,625009012256669;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_unbalanced_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
DTree;undersampling;stopwords_all-MiniLM-L6-v2;0,48159057437407954;0,4837490333743184;0,48091171913574077;0,48172545735941724;327;3722;352;352;0,6580051813471502;0,6134222919937206;0,657747781698585;0,8228587015821058;0,7421848013816925;0,7675190558150972;0,6190158615717375;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_undersampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
DTree;oversampling;stopwords_all-MiniLM-L6-v2;0,4992636229749632;0,5026632272923125;0,49867552196202747;0,5002848113170892;339;3734;340;340;0,6516407599309153;0,6489403453689168;0,6807701531398814;0,8032915075468267;0,7639119170984455;0,7760019670518811;0,6286860129776496;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_oversampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
DTree;smote;stopwords_all-MiniLM-L6-v2;0,47128129602356406;0,47868936775646276;0,47023161238790445;0,4725443957140206;320;3715;359;359;0,6638687392055268;0,5842490842490842;0,6461166877933467;0,8034824513547918;0,7389119170984456;0,7693016965822475;0,6315068493150685;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_smote_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
RF;unbalanced;stopwords_all-MiniLM-L6-v2;0,7525773195876289;0,7596126057728759;0,7520428437995144;0,7513769707892965;511;3906;168;168;0,894006908462867;0,9209464005382373;0,9230189454931651;0,9769958174213493;0,9625561312607944;0,9858530331237487;0,903866258111031;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_unbalanced_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
RF;undersampling;stopwords_all-MiniLM-L6-v2;0,7231222385861561;0,729965446839467;0,7234040517488168;0,7220536704011755;491;3886;188;188;0,8751208981001727;0,9194139194139194;0,92873171400185;0,967421349336243;0,9510017271157168;0,9848607257016404;0,8933579668348954;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_undersampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
RF;oversampling;stopwords_all-MiniLM-L6-v2;0,7363770250368189;0,7455205074713515;0,7357593055903912;0,7338478622355483;500;3895;179;179;0,8853540587219344;0,9308888390521044;0,9214858337044777;0,9715493726132024;0,9614939550949912;0,988399662791106;0,9172674837779379;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_oversampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
RF;smote;stopwords_all-MiniLM-L6-v2;0,7290132547864506;0,7352988598495723;0,7287725039424625;0,7280250265781297;495;3890;184;184;0,8916839378238341;0,9113870823054496;0,9074480112371098;0,9741953082378615;0,9524697754749567;0,9860550072008148;0,9270007209805335;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_smote_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;unbalanced;stopwords_all-MiniLM-L6-v2;0,6229749631811488;0,630072314172959;0,6231933117475844;0,6258505739967496;423;3818;256;256;0,8583937823834197;0,8632914704343276;0,8642981945253349;0,9448808874340789;0,8598445595854922;0,9480663177491306;0,8566690699351118;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_unbalanced_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;undersampling;stopwords_all-MiniLM-L6-v2;0,6170839469808542;0,6219852064471734;0,6177452752903584;0,6193678504761159;419;3814;260;260;0,8544214162348878;0,8551805337519622;0,8809311727020455;0,9504273504273505;0,8592746113989638;0,9578840141908743;0,8629776496034607;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_undersampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;oversampling;stopwords_all-MiniLM-L6-v2;0,6185567010309279;0,6236710607930426;0,618629091316417;0,6205726552534109;420;3815;259;259;0,8586701208981002;0,8623383419301787;0,8639042104902531;0,9450991089288961;0,8594818652849741;0,9480663177491305;0,856723143475126;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_oversampling_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;smote;stopwords_all-MiniLM-L6-v2;0,6170839469808542;0,6232104602298217;0,6172606976103899;0,6196363690941327;419;3814;260;260;0,8582037996545768;0,8633288480227256;0,8646579190791052;0,9450991089288961;0,8596027633851469;0,9482243844181389;0,8567772170151405;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_smote_stopwords_all-MiniLM-L6-v2_confusion_matrix.png
kNN;unbalanced;stopwords_lemmatization_all-MiniLM-L6-v2;0,5787923416789397;0,6101170192595592;0,5801222646100671;0,5831708712010462;393;3788;286;286;0,8016321243523317;0,7829763773641323;0,8308352461543732;0,92464084378978;0,7812694300518135;0,9185956654606766;0,8956560922855084;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_unbalanced_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;undersampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,5861561119293078;0,6165191219258875;0,5880057683084617;0,5905255844057947;398;3793;281;281;0,7883160621761658;0,7915451895043732;0,8259960944191305;0,9251500272776868;0,7818652849740932;0,9223804840352665;0,8903749098774333;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_undersampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;oversampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,5699558173784978;0,5952974361447071;0,5711571158981847;0,572318878999493;387;3782;292;292;0,8009412780656304;0,7717350676534349;0,8272294357463428;0,9242771412984179;0,7799136442141623;0,9189293617619165;0,8915104542177361;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_oversampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;smote;stopwords_lemmatization_all-MiniLM-L6-v2;0,5596465390279823;0,5902097430176169;0,5630528344679766;0,5561057402133033;380;3775;299;299;0,7882815198618307;0,8046740674291695;0,8128404535955325;0,9340152755046373;0,7820898100172711;0,8992061540623134;0,8816780821917808;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_smote_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;unbalanced;stopwords_lemmatization_all-MiniLM-L6-v2;0,6848306332842415;0,7038657760025453;0,6849052744376855;0,6903301246195775;465;3860;214;214;0,8776683937823835;0,9023697391044329;0,8848024940902396;0,9496817603200582;0,905146804835924;0,9702834662264218;0,906326604181687;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_unbalanced_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;undersampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,678939617083947;0,692553953411173;0,6796523334760928;0,6836475538094119;461;3856;218;218;0,879740932642487;0,9001457725947521;0,8901469731748262;0,9534278959810875;0,90426597582038;0,9716182514313815;0,9018745493871666;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_undersampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;oversampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,678939617083947;0,6962166443720463;0,6790629797350148;0,6842749477787052;461;3856;218;218;0,8763903281519863;0,9044068176721238;0,8810339511459796;0,949990907437716;0,9056476683937824;0,9702483402999754;0,9051910598413843;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_oversampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
SVM;smote;stopwords_lemmatization_all-MiniLM-L6-v2;0,6818851251840943;0,69869837177171;0,6820951522245461;0,6871655847816591;463;3858;216;216;0,8769430051813472;0,9044628840547209;0,8806913563328651;0,9501000181851247;0,9057512953367876;0,9700375847412975;0,9038031723143475;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/SVM_smote_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;unbalanced;stopwords_lemmatization_all-MiniLM-L6-v2;0,5095729013254786;0,512157656550712;0,5089441437943844;0,5088922636978064;346;3741;333;333;0,6773229706390328;0,6579016221873365;0,6691390592346432;0,822004000727405;0,7637305699481866;0,765797885419228;0,6390861571737563;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_unbalanced_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;undersampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,4963181148748159;0,4924865846685695;0,4955951194660588;0,49370853661390957;337;3732;342;342;0,6459585492227978;0,6273547880690739;0,6493370790366234;0,8060465539188943;0,7770034542314335;0,8083353823457095;0,6267213410237924;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_undersampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;oversampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,4948453608247423;0,4941152709731025;0,4949590299849551;0,49428215008997917;336;3731;343;343;0,6623229706390328;0,6637231815803245;0,632130254547946;0,8334969994544462;0,7697754749568221;0,7870666338824687;0,5891492429704398;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_oversampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
DTree;smote;stopwords_lemmatization_all-MiniLM-L6-v2;0,5036818851251841;0,5043214882263268;0,503640562132904;0,5036983223804898;342;3737;337;337;0,697685664939551;0,6797488226059656;0,6329953064510603;0,8032915075468267;0,7830483592400691;0,7751413818539464;0,6013878875270369;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/DTree_smote_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;unbalanced;stopwords_lemmatization_all-MiniLM-L6-v2;0,7290132547864506;0,7284336259896645;0,7280513851451796;0,726047969613058;495;3890;184;184;0,8974352331606217;0,903154668460791;0,906188975298914;0,9704855428259683;0,9557858376511227;0,9869507183251958;0,9187184571016583;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_unbalanced_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;undersampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,7201767304860088;0,7222824749624843;0,7200897724775681;0,7171656999498391;489;3884;190;190;0,8971329879101899;0,9104432981984002;0,8972558155469527;0,9714038916166576;0,9602936096718481;0,985721310899575;0,9225306416726747;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_undersampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;oversampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,7555228276877761;0,7625635033315559;0,75447986535624;0,7518662397135608;513;3908;166;166;0,8938687392055268;0,9150781191597518;0,9046986878618657;0,9715402800509183;0,964853195164076;0,9843689627313921;0,919313266041817;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_oversampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
RF;smote;stopwords_lemmatization_all-MiniLM-L6-v2;0,7407952871870398;0,7414594608785124;0,7409211211410645;0,7375484678791725;503;3898;176;176;0,902573402417962;0,9294311131045825;0,9135461989105484;0,9779050736497544;0,9604835924006908;0,9907706628262319;0,9052451333813987;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/RF_smote_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;unbalanced;stopwords_lemmatization_all-MiniLM-L6-v2;0,6126656848306333;0,6168997707361763;0,6130620299937549;0,6146026373309516;416;3811;263;263;0,8580138169257341;0,8668984077147344;0,8621741066840248;0,9502454991816693;0,8600172711571675;0,9415153324668938;0,8659516943042538;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_unbalanced_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;undersampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,6185567010309279;0,6236762097228261;0,6192490346888545;0,6210945067559861;420;3815;259;259;0,8542487046632123;0,8575726994094341;0,8752269690636885;0,9559738134206219;0,858341968911917;0,9519828585478941;0,8700432588320115;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_undersampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;oversampling;stopwords_lemmatization_all-MiniLM-L6-v2;0,6126656848306333;0,6169257421314697;0,6130620299937549;0,6145995624210443;416;3811;263;263;0,8586183074265976;0,8655901921208043;0,8620713282400906;0,95033642480451;0,8595164075993093;0,9415855843197865;0,8659336697909157;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_oversampling_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
LogReg;smote;stopwords_lemmatization_all-MiniLM-L6-v2;0,6156111929307806;0,6197354242997114;0,6160896146539925;0,6175457923813576;418;3813;261;261;0,8575302245250432;0,8671787396277192;0,8621912364246804;0,9502636843062374;0,8597927461139895;0,9414977695036706;0,8663121845710166;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/LogReg_smote_stopwords_lemmatization_all-MiniLM-L6-v2_confusion_matrix.png
kNN;unbalanced;stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5331369661266568;0,5619533250387994;0,5360794474509892;0,5386811107896986;362;3757;317;317;0,7675388601036269;0,8324923375943784;0,793021343656857;0,9169667212220404;0,7562089810017271;0,8644227053988549;0,8256218457101658;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_unbalanced_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;undersampling;stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5301914580265096;0,564848104191302;0,5336102088440396;0,536756714206701;360;3755;319;319;0,7557253886010362;0,8314737983105329;0,7898951659871869;0,9155846517548645;0,7607081174438687;0,8704555832660086;0,8203767123287671;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_undersampling_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
kNN;oversampling;stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2;0,5272459499263623;0,5506791796900635;0,5304537337038027;0,531785901876707;358;3753;321;321;0,7688341968911917;0,8275491515287433;0,7909229504265305;0,9169030732860519;0,7589464594127807;0,86606484246022;0,827171953857246;C:/Users/samue/Downloads/NFT25/final_novo/emb_extra/confusion_matrices/kNN_oversampling_stopwords_lemmatization_paraphrase-multilingual-MiniLM-L12-v2_confusion_matrix.png
